Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
0.4249,2092369.59,5128,897815.126911,0.45128571428571435,0.03158229612570033,0.4601925115497709,38.149177958578804,0.3832
0.3832,2029033.61,4899,826552.030246,0.4343571428571429,0.031813721208668044,0.44876964265196406,34.61889259488572,0.4147
0.4147,1899232.56,3972,768342.467271,0.4259,0.027064059808782043,0.44378980267240453,38.25672557636571,0.4136
0.4136,821033.48,2351,340840.331218,0.41840000000000005,0.020559993514914627,0.4394329770849875,38.892475248790404,0.3963
0.3963,1065170.56,2400,424303.971749,0.41354285714285716,0.021283550545186814,0.4332758760615052,36.79746843116691,0.3943
0.3943,1449384.96,2746,579009.583139,0.4110714285714286,0.02251552903262648,0.4277640745390985,33.82435227622801,0.4224
0.4224,1299107.03,3411,532341.103934,0.4070571428571429,0.01582517584345238,0.4270115919376883,31.875578452756187,0.4
0.4,1368546.21,3815,552819.621243,0.4035,0.013817139115364358,0.42324850243251483,32.65763525565791,0.4021
0.4021,498842.36,1770,199193.78253,0.4062,0.010679575522151217,0.4203197382298913,33.44259243253306,0.4383
0.4383,2015969.58,5194,859693.298603,0.4095714285714286,0.01613956982963648,0.4227969829897399,44.24120512007866,0.4612
0.4612,1384815.95,4320,637171.045365,0.41637142857142856,0.025457527654619384,0.42806458787197654,49.24240088309478,0.4499
0.4499,2000850.55,5046,913391.61962,0.4240285714285714,0.026455605221182187,0.43104823685379035,53.26635847558819,0.4289
0.4289,1580197.39,4364,685555.872631,0.4289714285714286,0.022979390352060567,0.430755664258226,52.86084060983602,0.4277
0.4277,941303.58,2718,400668.760404,0.4297285714285714,0.022813498510436916,0.4303406935902996,45.68593190980811,0.4411
0.4411,935377.38,2886,400576.99087,0.4356,0.018827904822363857,0.4317982469928017,53.20878301759617,0.4259
0.4259,942053.44,3034,407685.941353,0.439,0.013024720086563274,0.43100091975878496,59.45577146300186,0.4342
0.4342,612251.8,2328,264659.849465,0.43841428571428576,0.01315300074399071,0.43143257533664764,54.81102541058889,0.4398
0.4398,465491.58,1988,203941.272106,0.43535714285714283,0.008711268017698824,0.4325598004743659,56.32469301593128,0.4604
0.4604,1616509.72,4667,740396.471002,0.43685714285714283,0.011938852142320131,0.4363051398096395,65.23579029451201,0.471
0.471,1430254.78,4250,671573.658591,0.4428714285714285,0.016854446919207164,0.4409670576692325,67.51509725280248,0.4598
0.4598,1548002.44,4036,724054.883013,0.4474571428571429,0.016399375714017735,0.4434950051557535,59.25331907689566,0.4618
0.4618,1358786.28,3853,625130.767047,0.4504142857142857,0.016920050095613957,0.4459498847830794,67.01025251357274,0.4438
0.4438,1443214.98,4183,655875.790716,0.4529714285714285,0.013630567888109861,0.44566178781877624,60.55266968417428,0.4479
0.4479,700523.77,2334,313850.863647,0.4549285714285714,0.0112642079593894,0.4459615196135749,52.89757819773417,0.4585
0.4585,925529.64,2632,419693.727298,0.45759999999999995,0.00908496927164078,0.4476396419215003,49.11373225178625,0.405
0.405,2154193.25,4851,917345.275562,0.4496857142857143,0.02166290443526488,0.44193572443971446,38.50210430383895,0.4723
0.4723,1785356.21,4943,783690.750459,0.44987142857142853,0.021880563238158155,0.4459957884485454,58.97837045866548,0.4341
0.4341,1775526.67,4223,796546.586808,0.44620000000000004,0.022092080028824602,0.4444057822251478,51.14602999131415,0.4274
0.4274,854212.45,2137,365787.418355,0.4412857142857143,0.021868503116844094,0.44213351289674147,47.478246798620155,0.4244
0.4244,1059968.13,2857,455311.559954,0.4385142857142857,0.02270986779437712,0.43976467908384687,49.708525531931286,0.4285
0.4285,560690.81,1648,239706.048076,0.43574285714285715,0.022556806596003707,0.43826031919261826,48.881861659243725,0.4221
0.4221,331570.0,1133,140599.974044,0.43054285714285717,0.020541896791910864,0.4361026233018572,46.544472795087266,0.4205
0.4205,225429.95,911,95660.216465,0.4327571428571429,0.0180088734741937,0.434019774874691,41.59046663913634,0.4036
0.4036,946382.19,2834,387502.948292,0.4229428571428572,0.00964518137774096,0.4299595835840742,36.16376727117489,0.4291
0.4291,1686179.9,4232,703630.897735,0.42222857142857134,0.00883208436812691,0.4298448690751473,44.04568964848748,0.4296
0.4296,716328.15,2057,305884.809425,0.4225428571428571,0.009082374348677832,0.429812194348891,43.718361711919,0.4521
0.4521,1498764.03,4029,677393.543142,0.4265,0.014465476141489306,0.4327859143660902,51.58787953118653,0.4611
