Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
0.35504,120368721.75,71249,40859083.9958413,0.32317142857142855,0.039557906259293465,0.31838327195764765,69.32554989445602,0.37199
0.37199,65457686.29,54666,23759298.7286126,0.3379271428571428,0.03483524638173516,0.32633654707677834,69.06498765706043,0.36716
0.36716,88326409.65,68511,32983955.9240044,0.3484842857142857,0.029889239344142404,0.3323035677775078,67.02335789968234,0.358
0.358,56069269.37,44209,20199051.7838262,0.3589914285714285,0.009811205207264207,0.33601193495788073,60.80490935465985,0.36502
0.36502,46962690.28,37709,17211963.4002311,0.36017142857142853,0.009993131688934242,0.3401527478354189,65.3007962368238,0.34654
0.34654,63926868.16,45636,22202800.2271052,0.3578857142857143,0.011126622514106836,0.3410560056903335,62.052169264239616,0.33046
0.33046,64060938.79,45899,20855267.8506013,0.35631571428571435,0.014186808258781432,0.339569577813856,57.6241071236665,0.32213
0.32213,45105012.01,36389,14851982.5077905,0.3516142857142857,0.01923497149910621,0.33714000267450955,52.54577752460332,0.31884
0.31884,60635549.24,40624,18957201.2202262,0.3440214285714286,0.020311443760083786,0.3346057148254269,60.88304515098092,0.29121
0.29121,38210521.24,33669,11849062.0616673,0.33317142857142856,0.02551118867514889,0.32862683595671716,49.557772407055076,0.25573
0.25573,141274876.67,87880,37716105.251147,0.31856142857142855,0.03603580785300981,0.3186278369488366,44.47495327534093,0.2655
0.2655,145891622.18,75721,37755754.0938769,0.3043442857142858,0.03423863064685011,0.3113683075344625,26.891956211327937,0.27718
0.27718,80814388.52,47969,21946942.4071435,0.2944357142857143,0.02973175791256586,0.3067121347964979,29.012655240567568,0.26655
0.26655,91273066.64,52143,24211870.7573898,0.28530571428571433,0.0264582380725693,0.30125796624477014,30.585588854219594,0.25394
0.25394,45482311.92,31261,12032089.9021738,0.27556428571428576,0.022962803877243625,0.2948478446185876,23.661919001427407,0.25237
0.25237,52406357.98,31751,12799326.8799419,0.26606857142857143,0.014128868117641517,0.2891056736993185,16.12355159876313,0.23919
0.23919,40168712.8,26905,10013492.9380912,0.2586371428571429,0.01225787327160994,0.2823704944132562,15.395513832709668,0.24324
0.24324,42061886.81,27682,9979718.3284922,0.25685285714285716,0.013588399113809638,0.27709899467126836,18.08535486669558,0.24116
0.24116,32607149.46,18969,7905841.5526442,0.2533757142857143,0.01411102743382234,0.27226412521250054,14.581927559271236,0.25556
0.25556,47300696.99,28039,11840033.9939739,0.2502871428571429,0.009713210444690683,0.27001960659418744,23.361476398468312,0.24563
0.24563,41754180.2,25176,10487356.6986359,0.24729857142857142,0.00659249934539534,0.266745787580454,24.234105099487365,0.22
0.22,46428678.88,28214,10824531.9480532,0.24245,0.011527569850868656,0.26047671825970364,21.929824561403493,0.1978
0.1978,109714442.6,55284,22651868.6389923,0.2346542857142857,0.019438420595256273,0.25207767641093987,19.865175699762005,0.2073
0.2073,77927006.83,38792,15619668.8393567,0.23009857142857143,0.02179264281706944,0.24608124165370224,27.035310085155743,0.19788
0.19788,75352005.68,31890,15042769.6992857,0.22361857142857144,0.023877891049093245,0.23963009475265074,31.532451616197704,0.19504
0.19504,75181277.32,28481,15025229.8826665,0.21703,0.02458349785255654,0.2336652646201096,26.466934697530277,0.19186
