Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
0.0030232,101195703.0,2002,304506.8227047,0.0030063714285714286,0.00015272066782512632,0.003113018832076454,27.892763597144466,0.0030787
0.0030787,106012025.0,2009,326290.2279813,0.0029814428571428575,0.0001153968927534146,0.00310792717430813,36.667687595712096,0.0030468
0.0030468,59882988.0,1259,182107.796684,0.002999914285714286,0.00011379306406179439,0.0030989924299796743,34.480850802237654,0.0029567
0.0029567,92581872.0,1458,278105.8869385,0.0029835571428571427,0.00011000461895064407,0.003078457572347171,34.2618044102376,0.0028192
0.0028192,161810410.0,2183,464551.6009363,0.0029863857142857146,0.00010460203039092968,0.003041449344028058,31.669583874428312,0.0028741
0.0028741,68490381.0,1510,192993.7931772,0.0029852285714285715,0.00010598235252917945,0.00301778351628035,35.936041083099894,0.0028656
0.0028656,149944114.0,1845,432899.4548801,0.0029520428571428573,0.00010107806978012806,0.0029964349225224353,38.75393329137822,0.0028798
0.0028798,29517748.0,921,84631.765541,0.0029315571428571428,9.875786647389886e-05,0.0029801860596677986,37.21290322580647,0.0028047
0.0028047,86758314.0,1669,246314.3610014,0.0028924142857142854,8.39000085135374e-05,0.0029558837578261173,35.690860714064726,0.0027932
0.0027932,49225120.0,1132,137249.2673918,0.002856185714285714,5.635634920076239e-05,0.0029334698746613457,44.647418530846046,0.0027663
0.0027663,65013586.0,1331,182414.3384964,0.0028289857142857144,4.444785066312624e-05,0.002910539779151044,36.31447944382457,0.0027885
0.0027885,60008976.0,1134,166683.8136127,0.0028246,4.7014820358409e-05,0.0028938639380599804,48.640087383943204,0.0028583
0.0028583,58120004.0,1227,164406.1593939,0.0028223428571428574,4.455733598944532e-05,0.0028890204154994495,47.90027700831023,0.0029004
0.0029004,85256838.0,1721,244823.4964215,0.0028273142857142856,5.1576591220289985e-05,0.0028905658057589343,35.491837014679675,0.0028996
0.0028996,64329108.0,1269,186215.9253597,0.0028301428571428575,5.5340366736012166e-05,0.002891789659793155,39.49618320610687,0.0028994
0.0028994,54942112.0,1042,160178.9665178,0.0028436714285714287,5.9502653002079175e-05,0.002892818428428049,33.883608470902104,0.0029222
0.0029222,88247046.0,1636,256618.2061217,0.0028621000000000002,6.121748116347264e-05,0.0028967829176871824,38.2661699966136,0.0030428
0.0030428,213937390.0,3709,653683.4162101,0.0029016,7.641834422004626e-05,0.002916453740233117,55.80421832233134,0.0029557
0.0029557,128970146.0,2161,386490.7698691,0.0029254857142857146,5.941392733951294e-05,0.002921733535743631,60.73243385316276,0.0029856
0.0029856,116634874.0,2185,344429.3492764,0.002943671428571428,5.471875712178182e-05,0.0029303152163935088,58.933479934029684,0.0029635
0.0029635,72936578.0,1388,212916.7999943,0.0029526857142857144,5.150535339721103e-05,0.0029347696127823156,57.50044698730557,0.002913
0.002913,53069425.0,1265,153392.1416535,0.0029545999999999995,4.940988430128974e-05,0.0029318500938548967,51.61182001343182,0.00285
0.00285,40358430.0,1086,115277.3644961,0.002947542857142857,6.0818743194920515e-05,0.002920881709059062,52.68209083119112,0.0028874
0.0028874,48121732.0,985,138096.3126889,0.0029425714285714285,6.454380203360002e-05,0.0029163979818979894,56.5802428618313,0.0028516
0.0028516,37974663.0,672,108677.3690065,0.0029152571428571433,5.4776754715326556e-05,0.002907725564222137,55.76580947759986,0.0028339
0.0028339,47685418.0,925,134777.4417494,0.0028978571428571426,5.8973153698467466e-05,0.002897849896711969,52.55783642880414,0.0027161
0.0027161,89470204.0,1687,247232.6691252,0.002859357142857143,7.727450759344729e-05,0.0028735477784946595,38.198851616802685,0.0025916
0.0025916,83406275.0,1354,220382.7517671,0.0028062285714285716,0.00011322377127155161,0.0028358622795957226,28.312281644719178,0.002651
0.002651,71483283.0,1375,186165.5802512,0.0027688000000000005,0.00011533084294035834,0.00281116145240981,33.64474339810667,0.0026251
0.0026251,48842468.0,925,128498.7044777,0.0027366714285714283,0.0001201649937140014,0.0027863074563453513,32.60108630054319,0.002695
0.002695,101432503.0,1432,269985.3732027,0.002709185714285714,0.00010030529112948983,0.0027741136535682238,36.22658748286891,0.0027816
0.0027816,111202618.0,1670,307142.0015209,0.0026991857142857146,8.624471826478246e-05,0.0027751132166795784,33.650190114068465,0.002712
0.002712,29889824.0,753,81475.615874,0.0026817714285714287,6.393013671933334e-05,0.002766688013971594,34.364761558063364,0.0026398
0.0026398,67428707.0,1134,176725.5390195,0.002670871428571429,6.360536440389803e-05,0.0027497520040460324,29.235918744228982,0.0026458
0.0026458,70942538.0,1186,185986.4321207,0.0026786142857142853,5.5073902729923134e-05,0.0027358792366769863,30.49511936963424,0.0026668
0.0026668,49673949.0,979,131663.6106386,0.0026808714285714284,5.40681272188399e-05,0.002726661473482299,34.14961013645227,0.0026222
0.0026222,61164375.0,1084,159646.9680027,0.002680457142857143,5.4575417455814916e-05,0.0027127238441084995,34.93270189431705,0.0026237
0.0026237,59937736.0,1005,157023.8600297,0.002670271428571429,5.795759122800617e-05,0.0027008470318220057,31.88519243313766,0.0026409
0.0026409,75309430.0,1363,199016.8301209,0.002650171428571428,3.107800477753765e-05,0.002692850028986997,34.97793822703571,0.0025993
0.0025993,57813268.0,1029,150603.5090185,0.0026340714285714288,2.1392032339619218e-05,0.0026803711940122754,33.89479139673493,0.0024965
0.0024965,73252773.0,1271,185903.6828395,0.0026135999999999998,5.583493530040359e-05,0.0026558456703359924,34.56659619450319,0.0024244
0.0024244,101148551.0,1554,244083.9718115,0.0025819714285714285,8.799855518294566e-05,0.0026249760323802094,37.13798977853495,0.0024449
0.0024449,37512207.0,661,91452.165737,0.0025502714285714286,9.221436464900261e-05,0.0026009590068025116,33.46356123215624,0.0024528
0.0024528,36338319.0,759,88910.901217,0.0025260714285714287,9.241970775193193e-05,0.002581199561265579,35.61389961389962,0.0024603
0.0024603,35956148.0,624,87955.0629917,0.002502728571428571,8.389351811047422e-05,0.0025650761465576314,28.747222696974873,0.0025882
0.0025882,53572010.0,784,134993.7509008,0.0024952,7.076486887338058e-05,0.0025681599027290707,33.44508301404855,0.0025593
0.0025593,64679806.0,676,165657.4630955,0.0024894857142857144,6.203416877204183e-05,0.0025669783911969938,35.769165101587845,0.0025097
0.0025097,32789886.0,623,83028.1243305,0.0024913714285714284,6.248193643728129e-05,0.0025593402012948634,37.204759367785485,0.0024909
0.0024909,44318276.0,610,110317.6478277,0.0025008714285714288,5.5237750204177785e-05,0.002550213731986545,35.33599583260984,0.00247
0.00247,81836503.0,1064,201290.7073895,0.002504457142857143,5.170025329218696e-05,0.002539517441128352,31.69503299756859,0.0024542
0.0024542,79415288.0,1016,194294.9956682,0.0025046571428571428,5.1469306618698725e-05,0.002528140743821368,33.36380255941501,0.0024585
0.0024585,89538969.0,1243,221365.3086316,0.0025044,5.173167952683116e-05,0.002518854576671717,33.703164787195334,0.0024351
0.0024351,61000344.0,749,148246.672559,0.0024825285714285715,4.1810154838497155e-05,0.0025076865340668813,30.233812949640296,0.0024185
0.0024185,33219768.0,576,80278.7880638,0.0024624142857142856,3.125766191786334e-05,0.0024957942895383546,31.6572504708098,0.0023892
0.0023892,52887165.0,822,126276.4375278,0.0024452000000000002,3.394191116206201e-05,0.0024815809856363214,36.74316939890712,0.0023928
0.0023928,48542765.0,836,114902.0050849,0.002431185714285714,3.2131989697258345e-05,0.002469742992531286,44.13881748071978,0.002399
0.002399,35317492.0,489,84321.8782152,0.0024210428571428575,2.8879107623726783e-05,0.002460310228657596,42.00693888444093,0.0024192
0.0024192,33725888.0,592,80951.362747,0.0024160428571428573,2.4943326237882742e-05,0.0024548286810753476,43.85012919896635,0.002426
0.002426,68647235.0,959,168207.4389437,0.0024114,1.7694914523667973e-05,0.0024509847452510603,43.74838208646134,0.0024309
0.0024309,53894420.0,794,131496.9055907,0.0024108000000000003,1.680624883785541e-05,0.002448306711784831,17.470565894417035,0.002594
0.002594,135069011.0,2007,340342.5003018,0.0024358714285714284,7.164450931010461e-05,0.002467732907477441,52.60377358490565,0.0027015
0.0027015,344364326.0,4313,939384.6812023,0.0024804857142857145,0.00011919514012144721,0.0024989024426547214,69.52129995608254,0.0027083
0.0027083,161540615.0,3053,424854.3858168,0.0025255571428571427,0.00013858536306963633,0.002526822574612346,72.93640054127201,0.0026497
0.0026497,70347331.0,1070,186885.2290101,0.0025613714285714286,0.00013269734629707498,0.002543206464075659,67.22095198503433,0.0025772
0.0025772,76693753.0,1410,198082.9465368,0.0025839428571428577,0.0001169922056825852,0.002547738991335012,60.13387876534027,0.002562
0.002562,92043003.0,1153,234727.5137176,0.0026033714285714285,9.575690948587403e-05,0.0025496404794460308,58.155640605066516,0.0024474
0.0024474,76897524.0,1293,192843.4630472,0.002605728571428572,9.088281308523563e-05,0.0025360082894576056,49.867166744803896,0.00219
0.00219,155910476.0,2672,355810.893788,0.002548014285714286,0.00018208708016195115,0.0024898734811199122,36.23254229590098,0.0021757
0.0021757,110825983.0,1228,238611.5297814,0.0024729,0.00021389218467879234,0.0024479833926760986,36.86034423010279,0.0021396
0.0021396,204393624.0,3252,440500.0095894,0.0023916571428571434,0.00021755157133534098,0.0024068653594671668,35.12580716989534,0.0021723
0.0021723,88331166.0,1024,189407.8158865,0.002323457142857143,0.000197038438357788,0.002375589815037699,36.98496809776142,0.0021974
0.0021974,75661286.0,806,164946.4913098,0.0022692,0.00016524879222957383,0.0023518310656081088,37.31712564543891,0.0021854
0.0021854,79511131.0,1077,173236.9316626,0.0022154,0.00010398116816680183,0.002329640169902881,36.38211382113819,0.0023747
0.0023747,263988602.0,2920,611055.3974284,0.002205014285714286,7.710377052110209e-05,0.0023356481676531,46.86383130807719,0.0023503
0.0023503,151860063.0,1975,366404.8683536,0.0022279142857142857,9.388076531024602e-05,0.0023376017510493585,36.85874553799081,0.002323
0.002323,88034436.0,1232,203689.2773743,0.0022489571428571426,9.669275838349508e-05,0.0023356548459431414,28.20171054093079,0.0022977
0.0022977,81022529.0,1075,184522.7664885,0.0022715428571428572,8.460005628726854e-05,0.002330594188629519,26.893774488463208,0.0022893
0.0022893,52314904.0,1186,119067.2010393,0.0022882571428571425,7.240351872532874e-05,0.0023250882862630123,28.448077365876102,0.0022922
0.0022922,53899895.0,933,123029.7429155,0.0023018,6.04569819513528e-05,0.0023207031741463682,31.28911138923651,0.0022677
0.0022677,72718151.0,1056,165193.8709228,0.002313557142857143,3.7807664881728544e-05,0.0023136360740897864,30.929110478782604,0.002331
0.002331,69936960.0,1166,161417.5445744,0.002307314285714286,2.8488326765612404e-05,0.0023159512670987417,41.387054161162474,0.0023096
0.0023096,89953557.0,1304,207768.8431194,0.0023015,2.1565095254435095e-05,0.002315104430570198,60.13435700575819,0.0023522
0.0023522,128533706.0,1676,298466.548583,0.0023056714285714284,2.821569978372424e-05,0.002320050511127726,64.79155288549066,0.0023
0.0023,74485978.0,1201,172919.975521,0.002306,2.8120632994289863e-05,0.0023173771074734796,62.94658648744253,0.0022909
0.0022909,61631506.0,1152,140068.5202548,0.0023062285714285716,2.7968357971439685e-05,0.002313846823992928,59.65300849021781,0.0023196
0.0023196,70374904.0,1085,162044.5857652,0.0023101428571428574,2.7592623237786154e-05,0.0023146139145949996,59.919325265859925,0.0024317
0.0024317,506106744.0,5970,1269755.040071,0.0023335714285714283,4.778523880466326e-05,0.0023302254008999825,67.99380325329204,0.0025415
0.0025415,1281613616.0,7451,3277165.7663431,0.0023636428571428567,9.183156423842474e-05,0.0023583953603499197,63.49823321554771,0.0024964
0.0024964,142270876.0,2048,359498.2938966,0.0023903285714285713,0.0001002639468982689,0.00237679598627456,61.257883074825315,0.0026162
0.0026162,271043906.0,3538,694195.3357253,0.002428042857142857,0.00012905082793409798,0.002408716532420118,70.55359246171969,0.0027405
0.0027405,673256287.0,9098,1866457.9199916,0.002490971428571429,0.0001599162042475765,0.0024529543412880003,77.55075815985609,0.0026952
0.0026952,262101555.0,3979,719205.8273501,0.0025487285714285712,0.00014819394628083214,0.0024852537707963375,74.0399950926267,0.0027176
0.0027176,103435078.0,1978,282136.0536796,0.0026055857142857144,0.00011913381032228194,0.002516233274961719,74.64653726335973,0.0027151
0.0027151,113305480.0,2079,305690.1649745,0.002646071428571428,9.612550328062409e-05,0.002542748843446834,76.66748707851339,0.0026879
0.0026879,287285773.0,4533,759359.4142949,0.002666985714285714,8.484620259763598e-05,0.0025621023342429043,72.07984546039923,0.0025311
0.0025311,948366683.0,6894,2480669.5558579,0.002671942857142857,7.346960498834795e-05,0.0025579686890745365,61.37734400701831,0.0024746
