Close,Volume,Tradecount,Volume USDT,sma_7,volatility_7,ema_14,rsi_14,target
0.67766,10140675.13,17434,6745876.6916484,0.6961642857142858,0.026197968659893267,0.7200128084423464,24.603110028381764,0.67339
0.67339,6854397.75,11991,4624460.5306185,0.6944742857142857,0.02737669133718347,0.7130956912089359,21.96977842069768,0.6994
0.6994,8055673.92,15301,5558451.0162887,0.6901042857142858,0.022825854388640446,0.7110938401379788,29.178119430936064,0.67612
0.67612,7908213.57,15647,5420030.2894863,0.6828442857142856,0.016308765390777323,0.7060466086851327,30.45445230851685,0.63782
0.63782,7567010.71,14642,4982003.424795,0.6755328571428573,0.023133487785953196,0.6963074682280236,28.929084810733116,0.59198
0.59198,20078062.21,31407,12176385.086686,0.6592657142857143,0.03516760055180655,0.6815539243358828,26.66764822261689,0.62814
0.62814,14214140.1,24696,8700112.8757114,0.65493,0.037097125225548096,0.6740609172117598,36.07090846129399,0.60459
0.60459,20060607.91,22182,12208461.5322743,0.6444914285714286,0.03981602794042095,0.664382654631849,40.480829633415304,0.60852
0.60852,25800066.42,20665,15835491.8882858,0.6352242857142857,0.03951698616086632,0.6566464783389242,39.6470658094328,0.60416
0.60416,23735080.8,17852,14343498.0709639,0.6216185714285715,0.028636260480127722,0.6494151123504623,30.937579525211774,0.54689
0.54689,29854808.11,26621,17222339.8894059,0.6031571428571428,0.029292762879982438,0.635352108336354,26.572713268662326,0.59998
0.59998,30948291.22,27166,17917595.5436051,0.5977514285714286,0.025008078980316262,0.6305187690614371,38.855537809109435,0.60149
0.60149,31305613.07,25759,18886579.3618361,0.5991099999999999,0.0249003734911752,0.626565283999789,36.41366885872423,0.6114
0.6114,33579966.89,28332,20482812.8093579,0.5967185714285714,0.022317565151372058,0.6245057815483186,43.20610158539682,0.62151
0.62151,34403361.87,26882,21071397.5305232,0.5991357142857143,0.02415298384406054,0.6240999457608958,41.68197059276549,0.64269
0.64269,37211532.2,30570,23702560.1167091,0.6040171428571428,0.029275451442170367,0.6266129562443116,45.6681541490604,0.6901
0.6901,37142715.53,34763,24486265.639337,0.6162942857142858,0.043774902572571286,0.6351793361075264,48.76115281686769,0.65507
0.65507,48289982.65,51519,32100617.0883567,0.6317485714285713,0.03294492648272852,0.6378589247799766,47.283214329935205,0.67464
0.67464,42509387.77,39571,28070582.1314106,0.6424142857142857,0.03303114533141051,0.6428070792530928,54.98815506296519,0.6741
0.6741,34326183.79,31424,22997564.6483558,0.6527871428571429,0.029218582964890435,0.6470118815006997,62.685008373656665,0.67756
0.67756,35031819.04,28989,23809284.7139929,0.6622385714285715,0.023797219325354807,0.6511123581029187,58.49092921418603,0.6721
0.6721,32089604.02,22990,21502857.3219476,0.6694657142857144,0.015655967826085318,0.6539270070529537,62.368972746331245,0.6574
0.6574,31323211.84,19776,20988079.8735296,0.6715671428571429,0.012030423536857696,0.6543924081446612,58.61487796794234,0.58201
0.58201,47688606.63,45053,28984633.4576875,0.6561257142857143,0.03385345273239868,0.6446992658737691,46.87517623306753,0.59989
0.59989,23744329.91,26713,13711198.2992459,0.6482428571428571,0.040005629901421536,0.6387020934615569,58.4036998737526,0.5556
0.5556,29332950.65,27017,16778215.9525018,0.6312371428571428,0.05076782469054108,0.6275855018977482,42.75682484157493,0.52862
0.52862,36877773.15,30883,19678707.3890784,0.6104542857142857,0.059348961759282254,0.6143526397610181,39.020980706426776,0.55769
0.55769,35000456.5,28822,19168374.218116,0.59333,0.05379281302677258,0.6067790392179474,42.34883959394333,0.53258
0.53258,25702497.7,21219,14014574.412175,0.5733985714285714,0.04484606464658507,0.596864752490058,37.851968400694936,0.53275
0.53275,26240580.6,19238,13928650.364901,0.5555914285714286,0.027213425258237594,0.5883003358125409,34.06805496791992,0.52617
0.52617,33461820.8,18128,17731742.407787,0.5476142857142857,0.026349127029904877,0.5800030390560821,23.0571514968249,0.5387
0.5387,33893328.6,25331,17838659.679919,0.5388728571428572,0.012763784332092024,0.5744883337717976,29.345789085126896,0.54834
0.54834,28857265.3,20714,15666561.302406,0.5378357142857143,0.011400182538219698,0.5709977017917816,26.76462581029675,0.53916
0.53916,34683099.0,23483,18569764.370552,0.5393414285714285,0.010651596795113958,0.5667482568152576,25.94008286563927,0.53457
0.53457,29891909.8,19507,16084409.984671,0.5360385714285714,0.006957891032418848,0.5624539531581408,24.607222001250065,0.48216
0.48216,41843180.71,31757,21054452.0977786,0.5288357142857143,0.02167273314339309,0.5517397258189197,21.09066337121881,0.49005
0.49005,27230808.7,18211,13211906.742514,0.5227357142857143,0.025970445290202405,0.5435088584381229,23.989506533550482,0.47331
0.47331,41451907.36,32181,19228982.693618,0.5151842857142858,0.03182955275481255,0.5341435173573715,29.33775287561673,0.48125
0.48125,31726495.2,21583,15210518.564136,0.5069771428571428,0.032160454865297276,0.5270874614459395,26.56300615484288,0.453
0.453,17670678.0,12386,8310814.136168,0.4933571428571429,0.03191103347030333,0.5172047792587602,28.360059723147785,0.4701
0.4701,29671588.2,17841,13726173.831504,0.48349142857142857,0.02540193918356776,0.5109217429996947,37.119191599109215,0.44575
0.44575,35784353.9,19786,16443331.069985,0.47080285714285713,0.016124242322544915,0.502229300801803,24.841119311082522,0.45321
0.45321,37535516.8,24570,16486127.909613,0.46666714285714284,0.016435440075524225,0.4956915190348656,30.623303587119935,0.46796
0.46796,37495051.8,22107,17496283.246416,0.4635114285714286,0.012948268132032346,0.4919930638963518,35.23315589908124,0.46222
0.46222,31676174.1,16731,14527131.724696,0.4619271428571428,0.012206773685519045,0.48802246672211896,35.36855396552356,0.4899
0.4899,39873781.8,24340,18861835.883111,0.46316285714285715,0.014676801098200763,0.4882728512372768,39.55778791275555,0.4844
0.4844,44333181.6,28822,22062745.014106,0.46764857142857136,0.01580786769151168,0.4877563875086348,36.0723712292133,0.49097
0.49097,26722886.3,16907,13200046.150371,0.47063,0.018142901274785836,0.48818492926701773,39.381630423289764,0.4769
0.4769,30689285.9,20079,14877622.127311,0.47508,0.01447221590957284,0.48668008914887934,37.80279450571758,0.47698
0.47698,26805008.7,17487,12625528.914747,0.4784757142857143,0.010811006516727421,0.48538660769231007,48.589614085394345,0.48494
0.48494,28584029.2,14854,13447638.637185,0.48090142857142854,0.009927111746072421,0.48532705456386194,48.609150724197086,0.47915
0.47915,31480979.3,17034,15227900.93218,0.48332,0.005836817054979143,0.4845033821269381,51.681346462419334,0.473
0.473,26690553.6,15248,12722388.76024,0.4809057142857143,0.006148376092220607,0.48296949267517836,47.59016469929547,0.44337
0.44337,30651668.1,19920,13915044.9298,0.4750442857142857,0.015182449140528081,0.47768924655926054,47.2102011061998,0.44872
0.44872,28635928.2,16031,12781404.225893,0.4690085714285714,0.01616256624484509,0.47382648142481537,43.35977752119881,0.43675
0.43675,30380599.5,16925,13249846.551343,0.46327285714285715,0.019644435780719536,0.46888272991856506,46.96935056551503,0.43754
0.43754,33168644.3,18301,14593937.357387,0.4576385714285714,0.02068615110693633,0.4647035376070733,44.47917546675677,0.43864
0.43864,27141582.3,13496,11872724.616941,0.4510242857142857,0.017686328860772177,0.4612282827563928,38.57656899855133,0.44681
0.44681,33882949.8,16126,15040196.535797,0.4464042857142857,0.01261038574237051,0.4593057891998146,44.10505717605331,0.48173
0.48173,41419524.1,26379,19088386.241065,0.4476514285714286,0.01572586767989822,0.4622957592604757,47.036157144512686,0.50728
0.50728,48166296.2,32812,23548100.522162,0.45678142857142856,0.027195450249732366,0.46829378891849877,57.23085874748597,0.48868
0.48868,48747453.6,37079,24610955.767417,0.46248999999999996,0.029331362054973772,0.4710120018054345,49.322926462290766,0.47687
0.47687,36600560.0,23113,17630279.611388,0.4682214285714285,0.027313808124933277,0.47179308103421513,49.98689571370709,0.44439
0.44439,40745516.2,27061,18539211.491687,0.4692,0.026128363898261155,0.46813928499151347,41.86055800762915,0.45506
0.45506,28483991.4,17507,12866104.784527,0.47154571428571435,0.02353599290246152,0.46639535885541433,42.636728179158006,0.44859
0.44859,32232347.2,17774,14665477.900179,0.4718,0.023231854567955266,0.46402128567648754,42.49437827115881,0.44499
0.44499,30316389.9,18532,13697250.548571,0.46655142857142856,0.02471724460679904,0.4614837574540889,43.033153676338976,0.45885
0.45885,43532211.2,28932,19790934.546181,0.4596328571428572,0.01698569075652043,0.46113258697911896,54.172016789494705,0.4598
0.4598,42650288.4,25272,19640124.678339,0.4555071428571429,0.01131535050905664,0.460954907481106,53.05768316809797,0.44968
0.44968,38041528.4,23172,17513597.40406,0.45162285714285716,0.006327099689126118,0.4594515774340088,53.60572628193675,0.4555
0.4555,35252979.8,20570,15945776.398794,0.45320999999999995,0.005556947603371545,0.45892469769403116,54.873081560168146,0.45641
0.45641,27843347.3,15477,12621424.420115,0.4534028571428571,0.005654425152875748,0.45858940315213487,54.8264689253251,0.45315
0.45315,31188705.5,14882,14129680.202986,0.4540542857142857,0.005256186377788134,0.4578641465565187,51.76670353117285,0.44534
0.44534,32141597.9,17834,14421158.754733,0.45410428571428574,0.005156306356108556,0.4561942546778142,38.01900950475237,0.4353
0.4353,31785092.6,18444,13868351.212342,0.45074,0.00828025160648007,0.4534083458543068,23.611945987948445,0.44642
0.44642,39833478.3,26220,17676468.234578,0.44882857142857147,0.007330066913223203,0.4524765640302112,33.606341228845736,0.42975
0.42975,33396468.1,17967,14590469.469659,0.4459814285714286,0.010238022967627188,0.4494463487937882,32.38560772530904,0.44033
0.44033,44748261.2,23415,19595686.13835,0.4438142857142857,0.009463637174542103,0.44823083329237107,48.17952705238886,0.42985
0.42985,35095397.5,17878,15286746.080336,0.44002,0.008878209278899957,0.4457800514504774,38.70944639404137,0.4345
0.4345,34962084.2,15634,15070456.191158,0.4373557142857143,0.006847386014972405,0.44427604242596547,43.58232317716865,0.4129
0.4129,40578992.9,22947,17175993.751881,0.43272142857142853,0.010530250754484615,0.440092564884717,37.44799974977321,0.37863
0.37863,41157252.56,28999,16510797.071863,0.42462571428571433,0.022824572180832555,0.43189754737511216,22.947658030668777,0.33171
0.33171,72393008.15,43751,24880674.06677,0.4082385714285714,0.03959026918682987,0.4185391952108153,17.028373759420134,0.3441
0.3441,51832840.7,35793,17804650.76097,0.39600285714285716,0.04473507636232211,0.4086139611243608,23.13594594319555,0.31897
0.31897,39269097.2,26036,13024070.345518,0.3786657142857143,0.04808411409781153,0.39666142456403325,18.36974852208074,0.29784
0.29784,48724318.7,31688,14620533.307937,0.3598071428571429,0.050490819533285276,0.3834852265869113,16.41080384980343,0.29547
0.29547,35382260.6,22096,10652732.364649,0.3399457142857143,0.043001642936497386,0.37174985683961226,16.47290942025903,0.2743
0.2743,43767335.34,26230,12811612.465216,0.32014571428571426,0.03497046318306367,0.3587565366427317,15.587404540223858,0.2725
0.2725,56101899.0,33635,14596261.070984,0.3049842857142857,0.027623117647567242,0.3472556605247814,16.121917317952153,0.28039
0.28039,72676585.2,46747,20916400.042758,0.2976528571428571,0.02611699939010543,0.3383402360541527,14.979077379948023,0.29142
0.29142,46325561.5,27218,13404983.211325,0.29012714285714286,0.016215438851377554,0.3320842027148791,20.110273783185832,0.3672
0.3672,84683658.1,52662,27589694.265223,0.29701714285714287,0.03254139144447832,0.33676631022950027,37.67058633151734,0.32829
0.32829,80106581.6,47049,26958940.37206,0.3013671428571429,0.034637431445515246,0.33563613527911756,34.37582678570331,0.34201
0.34201,63806323.3,35020,21565062.240047,0.3080157142857143,0.037652248652256366,0.3364859840735244,36.1572350384887,0.31499
0.31499,52378768.0,31552,17505459.17843,0.31382857142857146,0.034596524598370114,0.3336198523815799,35.580072096694394,0.33339
0.33339,43866930.8,25584,14398361.069011,0.3225271428571429,0.029795021236376174,0.3335892053929012,43.00932419656816,0.3185
0.3185,65706077.8,37654,21938243.858308,0.32797142857142864,0.02366311153713656,0.3315773110863074,47.7328523816708,0.3263
0.3263,44849401.1,25117,14416872.005221,0.3329542857142857,0.017571955741218687,0.33087366953108066,46.897099500442415,0.32646
0.32646,43010739.1,23872,13888483.054743,0.3271342857142857,0.008990196247654757,0.33028518020441966,51.426260282962716,0.32702
0.32702,36349187.2,19914,11877020.751021,0.3269528571428571,0.008975789128322226,0.32984982280802205,56.038159278551134,0.32276
0.32276,33496561.2,17944,10820831.328355,0.3242028571428571,0.006073353588376021,0.3289045130329005,55.603030352829045,0.33901
0.33901,50870196.2,27370,16729938.740017,0.3276342857142857,0.006748648894755103,0.3302519113784218,63.56401268009594,0.35128
0.35128,63583203.6,37204,22005126.050742,0.33019,0.011206660222084512,0.3330556566780838,65.81938832073395,0.34494
0.34494,55136625.6,35052,19087594.050018,0.33396714285714285,0.01106476496855866,0.334640235861202,63.04263471892129,0.33518
0.33518,43887997.7,28767,14597560.167611,0.33523571428571436,0.01053561556046986,0.334712204415936,58.88662273395792,0.3353
0.3353,36467734.8,25134,12146264.69397,0.3364985714285714,0.009813447285177997,0.33479057716320954,40.639628330419875,0.34699
0.34699,49527170.3,29880,17041317.67028,0.3393514285714286,0.009496294766151435,0.3364171669239155,56.521981934186826,0.34253
0.34253,41314287.1,27346,14133280.02829,0.34217571428571425,0.006056255325805732,0.33723221135539727,50.18881442452648,0.33493
0.33493,34536040.9,20604,11646480.835051,0.3415928571428571,0.006584956882378091,0.3369252498343798,58.695690121668086,0.33116
0.33116,42441830.5,28147,14216452.798915,0.33871857142857137,0.006018625060507428,0.3361565498413473,48.87737132794364,0.27889
0.27889,67385077.8,44268,20531186.784348,0.32928285714285715,0.022857770169961298,0.3285210097323788,35.57280591884886,0.30179
0.30179,71823322.1,43031,20773885.741105,0.32451285714285716,0.024821618745415663,0.3249568750487547,41.95533511782922,0.2869
0.2869,48139492.1,27913,14113813.706953,0.31759857142857145,0.027869905171808967,0.3198826249773028,38.16241310408366,0.27679
0.27679,41246183.1,22777,11708609.982267,0.30757,0.028159863280916422,0.3141369415832561,35.78300434625136,0.2766
0.2766,39852343.2,22591,11184746.9466,0.29815142857142857,0.02540944799909962,0.30913201599070284,36.626620480322536,0.27
0.27,46733069.5,24307,12644195.511874,0.2888757142857143,0.021257970157989928,0.3039144138151338,28.824915329112073,0.26314
0.26314,50280138.4,25846,13240950.106642,0.2791585714285714,0.01241513784131846,0.29847782526718925,22.027745694086605,0.2699
0.2699,46434334.2,27096,12188060.331284,0.2778742857142857,0.012902952965813085,0.29466744854104976,26.24783219615935,0.27933
0.27933,59569126.9,32253,16495197.601999,0.2746657142857143,0.007713736356093367,0.29262245539115084,32.283844124213545,0.27571
0.27571,46466958.6,25499,12953940.133873,0.27306714285714284,0.005635233548198743,0.2903674613283969,31.508277282767878,0.28031
0.28031,33938106.1,17204,9518765.101534,0.27357,0.006155815678409676,0.28902646647914726,28.356504017549995,0.28122
0.28122,32576561.4,17859,9086763.534845,0.27423000000000003,0.00675347811624164,0.2879856042782524,29.629826472854845,0.2706
0.2706,48278145.2,24607,13290945.922097,0.2743157142857143,0.006694392820710731,0.28566752370072523,29.047048403063627,0.31897
0.31897,161707328.6,78869,50292944.440348,0.2822914285714286,0.01679639785645338,0.290107853885738,46.9204215116279,0.32679
0.32679,104736271.2,51251,33882388.902964,0.29041857142857147,0.022571870715980585,0.2949988067122147,65.5783569950681,0.44819
0.44819,273416987.8,140593,109122045.132079,0.3145414285714286,0.06291848918205431,0.315424299191274,79.02249855270148,0.56405
0.56405,699259999.14,410141,395455074.7764831,0.35573285714285713,0.11001661127821918,0.3485743926896683,89.23616223624151,0.57368
0.57368,384055321.9,220021,216942129.574625,0.39764285714285713,0.13047294837299725,0.378588473709287,92.0881015299815,0.5719
0.5719,176776991.6,98848,101737621.937344,0.43916857142857146,0.1334664234215945,0.4043633439148051,91.67480537662937,0.49358
0.49358,220968527.3,126716,117393707.835089,0.47102285714285713,0.1112969666723949,0.41625889807286637,76.24051042972437,0.5256
0.5256,381527240.4,190435,180801292.095164,0.5005414285714286,0.08951839614078803,0.4308377116773504,79.08607703799589,0.513
0.513,418985950.3,232712,221539769.839412,0.5271428571428571,0.04671449550702876,0.44179268346295103,76.59619163490112,0.54305
0.54305,195704174.8,117620,103926811.591671,0.5406942857142857,0.03116477598034017,0.4552936590111012,77.60660282152534,0.54025
0.54025,169084867.6,100050,90519036.614725,0.5372942857142857,0.02944273416716116,0.4666211711501363,77.7400722324526,0.56876
0.56876,216560342.7,114772,121708052.316986,0.5365914285714286,0.028472093020226057,0.4802396816709347,78.80304531220042,0.58257
0.58257,249779723.5,138712,147310824.201957,0.5381157142857143,0.03086268019099208,0.49388372412130777,79.33544131276237,0.5776
0.5776,268385710.5,157725,153441259.048015,0.5501185714285713,0.026714943027309875,0.5050458942430737,80.21789374628412,0.51692
0.51692,162916775.7,103186,90278192.037143,0.5488785714285714,0.02820269102324123,0.5066291083445635,69.02265003921087,0.5293
0.5293,170746863.2,102025,89419690.108365,0.5512071428571429,0.025266722326864808,0.5096518938995588,69.29180067984697,0.5294
0.5294,121125329.6,68453,65086638.527038,0.5492571428571429,0.026497919864451405,0.5122849747136584,60.06086379001002,0.5211
0.5211,101220917.6,62811,52684486.180606,0.5465214285714286,0.028496039741557275,0.5134603114187777,42.74168479950263,0.48964
